,birth,household,id,age,routine_id,sex_F,sex_M,appliance_1,appliance_2,appliance_3,appliance_4,appliance_5,appliance_6,appliance_7,appliance_8,appliance_9
1805,19680925,2,362,54.0,242,1,0,0,0,0,1,1,1,0,0,1
1806,19680925,2,362,54.0,167,1,0,1,0,0,1,1,0,0,1,0
1807,19680925,2,362,54.0,24,1,0,0,0,1,1,0,0,0,0,0
1808,19680925,2,362,54.0,38,1,0,0,0,0,0,1,0,0,0,1
1809,19680925,2,362,54.0,191,1,0,0,1,1,0,1,0,1,0,0
1810,20000331,2,363,22.0,234,1,0,0,0,1,0,1,0,1,0,1
1811,20000331,2,363,22.0,81,1,0,0,1,0,1,0,0,1,0,0
1812,20000331,2,363,22.0,224,1,0,0,0,1,1,0,1,1,0,0
1813,20000331,2,363,22.0,244,1,0,0,0,0,1,1,0,1,0,1
1814,20000331,2,363,22.0,216,1,0,0,1,0,0,0,1,1,1,0
1815,19991010,2,364,23.0,201,1,0,0,1,0,1,1,0,1,0,0
1816,19991010,2,364,23.0,193,1,0,0,1,1,0,1,0,0,0,1
1817,19991010,2,364,23.0,191,1,0,0,1,1,0,1,0,1,0,0
1818,19991010,2,364,23.0,170,1,0,1,0,0,1,0,1,0,1,0
1819,19991010,2,364,23.0,112,1,0,0,0,0,1,1,0,0,0,1
1820,19831117,4,365,39.0,235,1,0,0,0,1,0,1,0,0,1,1
1821,19831117,4,365,39.0,106,1,0,0,0,1,0,0,0,1,1,0
1822,19831117,4,365,39.0,75,1,0,0,1,1,0,0,1,0,0,0
1823,19831117,4,365,39.0,148,1,0,1,1,0,0,0,0,1,0,1
1824,19831117,4,365,39.0,11,1,0,1,0,0,1,0,0,0,0,0
1825,19520117,4,366,70.0,165,1,0,1,0,0,1,1,1,0,0,0
1826,19520117,4,366,70.0,28,1,0,0,0,1,0,0,0,0,1,0
1827,19520117,4,366,70.0,252,1,0,0,0,0,0,1,1,0,1,1
1828,19520117,4,366,70.0,79,1,0,0,1,0,1,1,0,0,0,0
1829,19520117,4,366,70.0,119,1,0,0,0,0,0,1,1,1,0,0
1830,19960531,2,367,26.0,46,1,0,1,1,0,1,0,0,0,0,0
1831,19960531,2,367,26.0,71,1,0,1,0,0,0,0,0,1,0,1
1832,19960531,2,367,26.0,79,1,0,0,1,0,1,1,0,0,0,0
1833,19960531,2,367,26.0,253,1,0,0,0,0,0,1,0,1,1,1
1834,19960531,2,367,26.0,183,1,0,1,0,0,0,0,1,0,1,1
1835,20010702,1,368,21.0,92,1,0,0,1,0,0,0,0,1,0,1
1836,20010702,1,368,21.0,197,1,0,0,1,1,0,0,0,1,1,0
1837,20010702,1,368,21.0,93,1,0,0,1,0,0,0,0,0,1,1
1838,20010702,1,368,21.0,70,1,0,1,0,0,0,0,0,1,1,0
1839,20010702,1,368,21.0,116,1,0,0,0,0,1,0,0,1,1,0
1840,19580121,2,369,64.0,179,1,0,1,0,0,0,1,0,1,0,1
1841,19580121,2,369,64.0,210,1,0,0,1,0,0,1,1,1,0,0
1842,19580121,2,369,64.0,72,1,0,1,0,0,0,0,0,0,1,1
1843,19580121,2,369,64.0,213,1,0,0,1,0,0,1,0,1,1,0
1844,19580121,2,369,64.0,205,1,0,0,1,0,1,0,1,0,1,0
1845,19820922,4,370,40.0,243,1,0,0,0,0,1,1,0,1,1,0
1846,19820922,4,370,40.0,128,1,0,0,0,0,0,0,0,1,1,1
1847,19820922,4,370,40.0,81,1,0,0,1,0,1,0,0,1,0,0
1848,19820922,4,370,40.0,85,1,0,0,1,0,0,1,0,1,0,0
1849,19820922,4,370,40.0,202,1,0,0,1,0,1,1,0,0,1,0
1850,19520419,4,371,70.0,100,1,0,0,0,1,0,1,0,1,0,0
1851,19520419,4,371,70.0,140,1,0,1,1,0,0,1,1,0,0,0
1852,19520419,4,371,70.0,156,1,0,1,0,1,0,1,0,1,0,0
1853,19520419,4,371,70.0,163,1,0,1,0,1,0,0,0,1,0,1
1854,19520419,4,371,70.0,75,1,0,0,1,1,0,0,1,0,0,0
1855,19710227,1,372,51.0,81,1,0,0,1,0,1,0,0,1,0,0
1856,19710227,1,372,51.0,187,1,0,0,1,1,1,0,0,1,0,0
1857,19710227,1,372,51.0,225,1,0,0,0,1,1,0,1,0,1,0
1858,19710227,1,372,51.0,205,1,0,0,1,0,1,0,1,0,1,0
1859,19710227,1,372,51.0,204,1,0,0,1,0,1,0,1,1,0,0
1860,20000128,3,373,22.0,248,1,0,0,0,0,1,0,1,0,1,1
1861,20000128,3,373,22.0,195,1,0,0,1,1,0,0,1,0,1,0
1862,20000128,3,373,22.0,109,1,0,0,0,0,1,1,1,0,0,0
1863,20000128,3,373,22.0,227,1,0,0,0,1,1,0,0,1,1,0
1864,20000128,3,373,22.0,79,1,0,0,1,0,1,1,0,0,0,0
1865,19630910,3,374,59.0,130,1,0,1,1,1,0,1,0,0,0,0
1866,19630910,3,374,59.0,25,1,0,0,0,1,0,1,0,0,0,0
1867,19630910,3,374,59.0,131,1,0,1,1,1,0,0,1,0,0,0
1868,19630910,3,374,59.0,99,1,0,0,0,1,0,1,1,0,0,0
1869,19630910,3,374,59.0,200,1,0,0,1,0,1,1,1,0,0,0
1870,19590301,1,375,63.0,55,1,0,1,0,1,0,0,0,1,0,0
1871,19590301,1,375,63.0,58,1,0,1,0,0,1,1,0,0,0,0
1872,19590301,1,375,63.0,27,1,0,0,0,1,0,0,0,1,0,0
1873,19590301,1,375,63.0,190,1,0,0,1,1,0,1,1,0,0,0
1874,19590301,1,375,63.0,72,1,0,1,0,0,0,0,0,0,1,1
1875,19591012,2,376,63.0,95,1,0,0,0,1,1,0,1,0,0,0
1876,19591012,2,376,63.0,46,1,0,1,1,0,1,0,0,0,0,0
1877,19591012,2,376,63.0,198,1,0,0,1,1,0,0,0,1,0,1
1878,19591012,2,376,63.0,192,1,0,0,1,1,0,1,0,0,1,0
1879,19591012,2,376,63.0,48,1,0,1,1,0,0,0,1,0,0,0
1880,19721127,1,377,50.0,118,1,0,0,0,0,1,0,0,0,1,1
1881,19721127,1,377,50.0,154,1,0,1,0,1,1,0,0,0,0,1
1882,19721127,1,377,50.0,38,1,0,0,0,0,0,1,0,0,0,1
1883,19721127,1,377,50.0,221,1,0,0,0,1,1,1,0,1,0,0
1884,19721127,1,377,50.0,200,1,0,0,1,0,1,1,1,0,0,0
1885,19660416,1,378,56.0,247,1,0,0,0,0,1,0,1,1,0,1
1886,19660416,1,378,56.0,230,1,0,0,0,1,0,1,1,1,0,0
1887,19660416,1,378,56.0,178,1,0,1,0,0,0,1,0,1,1,0
1888,19660416,1,378,56.0,187,1,0,0,1,1,1,0,0,1,0,0
1889,19660416,1,378,56.0,72,1,0,1,0,0,0,0,0,0,1,1
1890,19850719,2,379,37.0,57,1,0,1,0,1,0,0,0,0,0,1
1891,19850719,2,379,37.0,81,1,0,0,1,0,1,0,0,1,0,0
1892,19850719,2,379,37.0,106,1,0,0,0,1,0,0,0,1,1,0
1893,19850719,2,379,37.0,117,1,0,0,0,0,1,0,0,1,0,1
1894,19850719,2,379,37.0,95,1,0,0,0,1,1,0,1,0,0,0
1895,19690929,3,380,53.0,244,1,0,0,0,0,1,1,0,1,0,1
1896,19690929,3,380,53.0,235,1,0,0,0,1,0,1,0,0,1,1
1897,19690929,3,380,53.0,81,1,0,0,1,0,1,0,0,1,0,0
1898,19690929,3,380,53.0,187,1,0,0,1,1,1,0,0,1,0,0
1899,19690929,3,380,53.0,151,1,0,1,0,1,1,0,1,0,0,0
1900,19530530,1,381,69.0,242,1,0,0,0,0,1,1,1,0,0,1
1901,19530530,1,381,69.0,26,1,0,0,0,1,0,0,1,0,0,0
1902,19530530,1,381,69.0,72,1,0,1,0,0,0,0,0,0,1,1
1903,19530530,1,381,69.0,192,1,0,0,1,1,0,1,0,0,1,0
1904,19530530,1,381,69.0,107,1,0,0,0,1,0,0,0,1,0,1
1905,19550419,1,382,67.0,151,1,0,1,0,1,1,0,1,0,0,0
1906,19550419,1,382,67.0,30,1,0,0,0,0,1,1,0,0,0,0
1907,19550419,1,382,67.0,237,1,0,0,0,1,0,0,1,1,0,1
1908,19550419,1,382,67.0,131,1,0,1,1,1,0,0,1,0,0,0
1909,19550419,1,382,67.0,36,1,0,0,0,0,0,1,0,1,0,0
1910,19671108,3,383,55.0,54,1,0,1,0,1,0,0,1,0,0,0
1911,19671108,3,383,55.0,224,1,0,0,0,1,1,0,1,1,0,0
1912,19671108,3,383,55.0,51,1,0,1,1,0,0,0,0,0,0,1
1913,19671108,3,383,55.0,14,1,0,1,0,0,0,0,0,1,0,0
1914,19671108,3,383,55.0,185,1,0,0,1,1,1,1,0,0,0,0
1915,19600318,4,384,62.0,52,1,0,1,0,1,1,0,0,0,0,0
1916,19600318,4,384,62.0,104,1,0,0,0,1,0,0,1,0,1,0
1917,19600318,4,384,62.0,24,1,0,0,0,1,1,0,0,0,0,0
1918,19600318,4,384,62.0,241,1,0,0,0,0,1,1,1,0,1,0
1919,19600318,4,384,62.0,171,1,0,1,0,0,1,0,1,0,0,1
1920,19780116,1,385,44.0,74,1,0,0,1,1,0,1,0,0,0,0
1921,19780116,1,385,44.0,222,1,0,0,0,1,1,1,0,0,1,0
1922,19780116,1,385,44.0,56,1,0,1,0,1,0,0,0,0,1,0
1923,19780116,1,385,44.0,161,1,0,1,0,1,0,0,1,0,0,1
1924,19780116,1,385,44.0,211,1,0,0,1,0,0,1,1,0,1,0
1925,20000727,1,386,22.0,233,1,0,0,0,1,0,1,0,1,1,0
1926,20000727,1,386,22.0,5,1,0,0,0,0,0,0,1,0,0,0
1927,20000727,1,386,22.0,114,1,0,0,0,0,1,0,1,0,1,0
1928,20000727,1,386,22.0,235,1,0,0,0,1,0,1,0,0,1,1
1929,20000727,1,386,22.0,40,1,0,0,0,0,0,0,1,0,1,0
1930,19800829,1,387,42.0,60,1,0,1,0,0,1,0,0,1,0,0
1931,19800829,1,387,42.0,184,1,0,1,0,0,0,0,0,1,1,1
1932,19800829,1,387,42.0,109,1,0,0,0,0,1,1,1,0,0,0
1933,19800829,1,387,42.0,249,1,0,0,0,0,1,0,0,1,1,1
1934,19800829,1,387,42.0,145,1,0,1,1,0,0,0,1,0,1,0
1935,19521125,1,388,70.0,11,1,0,1,0,0,1,0,0,0,0,0
1936,19521125,1,388,70.0,140,1,0,1,1,0,0,1,1,0,0,0
1937,19521125,1,388,70.0,62,1,0,1,0,0,1,0,0,0,0,1
1938,19521125,1,388,70.0,45,1,0,1,1,1,0,0,0,0,0,0
1939,19521125,1,388,70.0,27,1,0,0,0,1,0,0,0,1,0,0
1940,19760815,2,389,46.0,87,1,0,0,1,0,0,1,0,0,0,1
1941,19760815,2,389,46.0,34,1,0,0,0,0,1,0,0,0,0,1
1942,19760815,2,389,46.0,162,1,0,1,0,1,0,0,0,1,1,0
1943,19760815,2,389,46.0,149,1,0,1,1,0,0,0,0,0,1,1
1944,19760815,2,389,46.0,125,1,0,0,0,0,0,0,1,1,1,0
1945,19791217,2,390,43.0,43,1,0,0,0,0,0,0,0,1,0,1
1946,19791217,2,390,43.0,138,1,0,1,1,0,1,0,0,0,1,0
1947,19791217,2,390,43.0,158,1,0,1,0,1,0,1,0,0,0,1
1948,19791217,2,390,43.0,38,1,0,0,0,0,0,1,0,0,0,1
1949,19791217,2,390,43.0,196,1,0,0,1,1,0,0,1,0,0,1
1950,19910907,4,391,31.0,91,1,0,0,1,0,0,0,0,1,1,0
1951,19910907,4,391,31.0,148,1,0,1,1,0,0,0,0,1,0,1
1952,19910907,4,391,31.0,59,1,0,1,0,0,1,0,1,0,0,0
1953,19910907,4,391,31.0,244,1,0,0,0,0,1,1,0,1,0,1
1954,19910907,4,391,31.0,88,1,0,0,1,0,0,0,1,1,0,0
1955,20010308,1,392,21.0,123,1,0,0,0,0,0,1,0,1,0,1
1956,20010308,1,392,21.0,125,1,0,0,0,0,0,0,1,1,1,0
1957,20010308,1,392,21.0,149,1,0,1,1,0,0,0,0,0,1,1
1958,20010308,1,392,21.0,81,1,0,0,1,0,1,0,0,1,0,0
1959,20010308,1,392,21.0,142,1,0,1,1,0,0,1,0,0,1,0
1960,19941201,1,393,28.0,117,1,0,0,0,0,1,0,0,1,0,1
1961,19941201,1,393,28.0,217,1,0,0,1,0,0,0,1,1,0,1
1962,19941201,1,393,28.0,67,1,0,1,0,0,0,0,1,1,0,0
1963,19941201,1,393,28.0,207,1,0,0,1,0,1,0,0,1,1,0
1964,19941201,1,393,28.0,5,1,0,0,0,0,0,0,1,0,0,0
1965,19540917,1,394,68.0,215,1,0,0,1,0,0,1,0,0,1,1
1966,19540917,1,394,68.0,101,1,0,0,0,1,0,1,0,0,1,0
1967,19540917,1,394,68.0,137,1,0,1,1,0,1,0,0,1,0,0
1968,19540917,1,394,68.0,121,1,0,0,0,0,0,1,1,0,0,1
1969,19540917,1,394,68.0,185,1,0,0,1,1,1,1,0,0,0,0
1970,20000527,4,395,22.0,109,1,0,0,0,0,1,1,1,0,0,0
1971,20000527,4,395,22.0,179,1,0,1,0,0,0,1,0,1,0,1
1972,20000527,4,395,22.0,114,1,0,0,0,0,1,0,1,0,1,0
1973,20000527,4,395,22.0,226,1,0,0,0,1,1,0,1,0,0,1
1974,20000527,4,395,22.0,223,1,0,0,0,1,1,1,0,0,0,1
1975,19930317,1,396,29.0,202,1,0,0,1,0,1,1,0,0,1,0
1976,19930317,1,396,29.0,114,1,0,0,0,0,1,0,1,0,1,0
1977,19930317,1,396,29.0,199,1,0,0,1,1,0,0,0,0,1,1
1978,19930317,1,396,29.0,250,1,0,0,0,0,0,1,1,1,1,0
1979,19930317,1,396,29.0,142,1,0,1,1,0,0,1,0,0,1,0
1980,19811123,3,397,41.0,132,1,0,1,1,1,0,0,0,1,0,0
1981,19811123,3,397,41.0,107,1,0,0,0,1,0,0,0,1,0,1
1982,19811123,3,397,41.0,209,1,0,0,1,0,1,0,0,0,1,1
1983,19811123,3,397,41.0,163,1,0,1,0,1,0,0,0,1,0,1
1984,19811123,3,397,41.0,206,1,0,0,1,0,1,0,1,0,0,1
1985,19721228,1,398,50.0,9,1,0,1,1,0,0,0,0,0,0,0
1986,19721228,1,398,50.0,122,1,0,0,0,0,0,1,0,1,1,0
1987,19721228,1,398,50.0,37,1,0,0,0,0,0,1,0,0,1,0
1988,19721228,1,398,50.0,121,1,0,0,0,0,0,1,1,0,0,1
1989,19721228,1,398,50.0,240,1,0,0,0,0,1,1,1,1,0,0
1990,19680719,1,399,54.0,17,1,0,0,1,1,0,0,0,0,0,0
1991,19680719,1,399,54.0,110,1,0,0,0,0,1,1,0,1,0,0
1992,19680719,1,399,54.0,195,1,0,0,1,1,0,0,1,0,1,0
1993,19680719,1,399,54.0,212,1,0,0,1,0,0,1,1,0,0,1
1994,19680719,1,399,54.0,193,1,0,0,1,1,0,1,0,0,0,1
1995,19630925,2,400,59.0,36,1,0,0,0,0,0,1,0,1,0,0
1996,19630925,2,400,59.0,133,1,0,1,1,1,0,0,0,0,1,0
1997,19630925,2,400,59.0,148,1,0,1,1,0,0,0,0,1,0,1
1998,19630925,2,400,59.0,85,1,0,0,1,0,0,1,0,1,0,0
1999,19630925,2,400,59.0,149,1,0,1,1,0,0,0,0,0,1,1
2000,20000213,3,401,22.0,46,1,0,1,1,0,1,0,0,0,0,0
2001,20000213,3,401,22.0,52,1,0,1,0,1,1,0,0,0,0,0
2002,20000213,3,401,22.0,134,1,0,1,1,1,0,0,0,0,0,1
2003,20000213,3,401,22.0,68,1,0,1,0,0,0,0,1,0,1,0
2004,20000213,3,401,22.0,31,1,0,0,0,0,1,0,1,0,0,0
2005,19830329,2,402,39.0,213,1,0,0,1,0,0,1,0,1,1,0
2006,19830329,2,402,39.0,125,1,0,0,0,0,0,0,1,1,1,0
2007,19830329,2,402,39.0,205,1,0,0,1,0,1,0,1,0,1,0
2008,19830329,2,402,39.0,86,1,0,0,1,0,0,1,0,0,1,0
2009,19830329,2,402,39.0,233,1,0,0,0,1,0,1,0,1,1,0
2010,19911227,3,403,31.0,112,1,0,0,0,0,1,1,0,0,0,1
2011,19911227,3,403,31.0,73,1,0,0,1,1,1,0,0,0,0,0
2012,19911227,3,403,31.0,100,1,0,0,0,1,0,1,0,1,0,0
2013,19911227,3,403,31.0,147,1,0,1,1,0,0,0,0,1,1,0
2014,19911227,3,403,31.0,62,1,0,1,0,0,1,0,0,0,0,1
2015,19770128,2,404,45.0,184,1,0,1,0,0,0,0,0,1,1,1
2016,19770128,2,404,45.0,202,1,0,0,1,0,1,1,0,0,1,0
2017,19770128,2,404,45.0,158,1,0,1,0,1,0,1,0,0,0,1
2018,19770128,2,404,45.0,155,1,0,1,0,1,0,1,1,0,0,0
2019,19770128,2,404,45.0,77,1,0,0,1,1,0,0,0,0,1,0
2020,19650415,1,405,57.0,250,1,0,0,0,0,0,1,1,1,1,0
2021,19650415,1,405,57.0,186,1,0,0,1,1,1,0,1,0,0,0
2022,19650415,1,405,57.0,50,1,0,1,1,0,0,0,0,0,1,0
2023,19650415,1,405,57.0,77,1,0,0,1,1,0,0,0,0,1,0
2024,19650415,1,405,57.0,210,1,0,0,1,0,0,1,1,1,0,0
2025,19851107,3,406,37.0,134,1,0,1,1,1,0,0,0,0,0,1
2026,19851107,3,406,37.0,89,1,0,0,1,0,0,0,1,0,1,0
2027,19851107,3,406,37.0,102,1,0,0,0,1,0,1,0,0,0,1
2028,19851107,3,406,37.0,172,1,0,1,0,0,1,0,0,1,1,0
2029,19851107,3,406,37.0,53,1,0,1,0,1,0,1,0,0,0,0
2030,19630514,2,407,59.0,36,1,0,0,0,0,0,1,0,1,0,0
2031,19630514,2,407,59.0,39,1,0,0,0,0,0,0,1,1,0,0
2032,19630514,2,407,59.0,146,1,0,1,1,0,0,0,1,0,0,1
2033,19630514,2,407,59.0,226,1,0,0,0,1,1,0,1,0,0,1
2034,19630514,2,407,59.0,134,1,0,1,1,1,0,0,0,0,0,1
2035,19701021,1,408,52.0,175,1,0,1,0,0,0,1,1,1,0,0
2036,19701021,1,408,52.0,231,1,0,0,0,1,0,1,1,0,1,0
2037,19701021,1,408,52.0,154,1,0,1,0,1,1,0,0,0,0,1
2038,19701021,1,408,52.0,8,1,0,0,0,0,0,0,0,0,0,1
2039,19701021,1,408,52.0,71,1,0,1,0,0,0,0,0,1,0,1
2040,19850919,4,409,37.0,44,1,0,0,0,0,0,0,0,0,1,1
2041,19850919,4,409,37.0,191,1,0,0,1,1,0,1,0,1,0,0
2042,19850919,4,409,37.0,40,1,0,0,0,0,0,0,1,0,1,0
2043,19850919,4,409,37.0,87,1,0,0,1,0,0,1,0,0,0,1
2044,19850919,4,409,37.0,15,1,0,1,0,0,0,0,0,0,1,0
2045,19940108,3,410,28.0,186,1,0,0,1,1,1,0,1,0,0,0
2046,19940108,3,410,28.0,98,1,0,0,0,1,1,0,0,0,0,1
2047,19940108,3,410,28.0,44,1,0,0,0,0,0,0,0,0,1,1
2048,19940108,3,410,28.0,206,1,0,0,1,0,1,0,1,0,0,1
2049,19940108,3,410,28.0,185,1,0,0,1,1,1,1,0,0,0,0
2050,19880123,5,411,34.0,16,1,0,1,0,0,0,0,0,0,0,1
2051,19880123,5,411,34.0,157,1,0,1,0,1,0,1,0,0,1,0
2052,19880123,5,411,34.0,70,1,0,1,0,0,0,0,0,1,1,0
2053,19880123,5,411,34.0,52,1,0,1,0,1,1,0,0,0,0,0
2054,19880123,5,411,34.0,6,1,0,0,0,0,0,0,0,1,0,0
2055,19640407,4,412,58.0,6,1,0,0,0,0,0,0,0,1,0,0
2056,19640407,4,412,58.0,105,1,0,0,0,1,0,0,1,0,0,1
2057,19640407,4,412,58.0,124,1,0,0,0,0,0,1,0,0,1,1
2058,19640407,4,412,58.0,210,1,0,0,1,0,0,1,1,1,0,0
2059,19640407,4,412,58.0,164,1,0,1,0,1,0,0,0,0,1,1
2060,19810327,1,413,41.0,193,1,0,0,1,1,0,1,0,0,0,1
2061,19810327,1,413,41.0,113,1,0,0,0,0,1,0,1,1,0,0
2062,19810327,1,413,41.0,163,1,0,1,0,1,0,0,0,1,0,1
2063,19810327,1,413,41.0,117,1,0,0,0,0,1,0,0,1,0,1
2064,19810327,1,413,41.0,80,1,0,0,1,0,1,0,1,0,0,0
2065,19900416,3,414,32.0,138,1,0,1,1,0,1,0,0,0,1,0
2066,19900416,3,414,32.0,112,1,0,0,0,0,1,1,0,0,0,1
2067,19900416,3,414,32.0,84,1,0,0,1,0,0,1,1,0,0,0
2068,19900416,3,414,32.0,32,1,0,0,0,0,1,0,0,1,0,0
2069,19900416,3,414,32.0,6,1,0,0,0,0,0,0,0,1,0,0
2070,19631202,4,415,59.0,28,1,0,0,0,1,0,0,0,0,1,0
2071,19631202,4,415,59.0,100,1,0,0,0,1,0,1,0,1,0,0
2072,19631202,4,415,59.0,6,1,0,0,0,0,0,0,0,1,0,0
2073,19631202,4,415,59.0,39,1,0,0,0,0,0,0,1,1,0,0
2074,19631202,4,415,59.0,97,1,0,0,0,1,1,0,0,0,1,0
2075,19860711,2,416,36.0,236,1,0,0,0,1,0,0,1,1,1,0
2076,19860711,2,416,36.0,179,1,0,1,0,0,0,1,0,1,0,1
2077,19860711,2,416,36.0,22,1,0,0,1,0,0,0,0,0,1,0
2078,19860711,2,416,36.0,223,1,0,0,0,1,1,1,0,0,0,1
2079,19860711,2,416,36.0,154,1,0,1,0,1,1,0,0,0,0,1
2080,19860825,4,417,36.0,125,1,0,0,0,0,0,0,1,1,1,0
2081,19860825,4,417,36.0,84,1,0,0,1,0,0,1,1,0,0,0
2082,19860825,4,417,36.0,88,1,0,0,1,0,0,0,1,1,0,0
2083,19860825,4,417,36.0,227,1,0,0,0,1,1,0,0,1,1,0
2084,19860825,4,417,36.0,146,1,0,1,1,0,0,0,1,0,0,1
2085,19820720,1,418,40.0,48,1,0,1,1,0,0,0,1,0,0,0
2086,19820720,1,418,40.0,66,1,0,1,0,0,0,1,0,0,0,1
2087,19820720,1,418,40.0,135,1,0,1,1,0,1,1,0,0,0,0
2088,19820720,1,418,40.0,64,1,0,1,0,0,0,1,0,1,0,0
2089,19820720,1,418,40.0,27,1,0,0,0,1,0,0,0,1,0,0
2090,19800920,2,419,42.0,16,1,0,1,0,0,0,0,0,0,0,1
2091,19800920,2,419,42.0,104,1,0,0,0,1,0,0,1,0,1,0
2092,19800920,2,419,42.0,65,1,0,1,0,0,0,1,0,0,1,0
2093,19800920,2,419,42.0,135,1,0,1,1,0,1,1,0,0,0,0
2094,19800920,2,419,42.0,181,1,0,1,0,0,0,0,1,1,1,0
2095,19900912,4,420,32.0,169,1,0,1,0,0,1,0,1,1,0,0
2096,19900912,4,420,32.0,20,1,0,0,1,0,0,0,1,0,0,0
2097,19900912,4,420,32.0,101,1,0,0,0,1,0,1,0,0,1,0
2098,19900912,4,420,32.0,219,1,0,0,1,0,0,0,0,1,1,1
2099,19900912,4,420,32.0,132,1,0,1,1,1,0,0,0,1,0,0
2100,19610824,1,421,61.0,21,1,0,0,1,0,0,0,0,1,0,0
2101,19610824,1,421,61.0,232,1,0,0,0,1,0,1,1,0,0,1
2102,19610824,1,421,61.0,43,1,0,0,0,0,0,0,0,1,0,1
2103,19610824,1,421,61.0,206,1,0,0,1,0,1,0,1,0,0,1
2104,19610824,1,421,61.0,172,1,0,1,0,0,1,0,0,1,1,0
2105,19520626,1,422,70.0,112,1,0,0,0,0,1,1,0,0,0,1
2106,19520626,1,422,70.0,161,1,0,1,0,1,0,0,1,0,0,1
2107,19520626,1,422,70.0,74,1,0,0,1,1,0,1,0,0,0,0
2108,19520626,1,422,70.0,253,1,0,0,0,0,0,1,0,1,1,1
2109,19520626,1,422,70.0,40,1,0,0,0,0,0,0,1,0,1,0
2110,19600416,3,423,62.0,162,1,0,1,0,1,0,0,0,1,1,0
2111,19600416,3,423,62.0,199,1,0,0,1,1,0,0,0,0,1,1
2112,19600416,3,423,62.0,27,1,0,0,0,1,0,0,0,1,0,0
2113,19600416,3,423,62.0,146,1,0,1,1,0,0,0,1,0,0,1
2114,19600416,3,423,62.0,78,1,0,0,1,1,0,0,0,0,0,1
2115,19920426,4,424,30.0,88,1,0,0,1,0,0,0,1,1,0,0
2116,19920426,4,424,30.0,61,1,0,1,0,0,1,0,0,0,1,0
2117,19920426,4,424,30.0,128,1,0,0,0,0,0,0,0,1,1,1
2118,19920426,4,424,30.0,185,1,0,0,1,1,1,1,0,0,0,0
2119,19920426,4,424,30.0,119,1,0,0,0,0,0,1,1,1,0,0
2120,19670702,3,425,55.0,183,1,0,1,0,0,0,0,1,0,1,1
2121,19670702,3,425,55.0,73,1,0,0,1,1,1,0,0,0,0,0
2122,19670702,3,425,55.0,138,1,0,1,1,0,1,0,0,0,1,0
2123,19670702,3,425,55.0,40,1,0,0,0,0,0,0,1,0,1,0
2124,19670702,3,425,55.0,130,1,0,1,1,1,0,1,0,0,0,0
2125,19971110,3,426,25.0,250,1,0,0,0,0,0,1,1,1,1,0
2126,19971110,3,426,25.0,237,1,0,0,0,1,0,0,1,1,0,1
2127,19971110,3,426,25.0,134,1,0,1,1,1,0,0,0,0,0,1
2128,19971110,3,426,25.0,81,1,0,0,1,0,1,0,0,1,0,0
2129,19971110,3,426,25.0,239,1,0,0,0,1,0,0,0,1,1,1
2130,19570128,1,427,65.0,129,1,0,1,1,1,1,0,0,0,0,0
2131,19570128,1,427,65.0,37,1,0,0,0,0,0,1,0,0,1,0
2132,19570128,1,427,65.0,213,1,0,0,1,0,0,1,0,1,1,0
2133,19570128,1,427,65.0,99,1,0,0,0,1,0,1,1,0,0,0
2134,19570128,1,427,65.0,227,1,0,0,0,1,1,0,0,1,1,0
2135,19801016,2,428,42.0,185,1,0,0,1,1,1,1,0,0,0,0
2136,19801016,2,428,42.0,237,1,0,0,0,1,0,0,1,1,0,1
2137,19801016,2,428,42.0,58,1,0,1,0,0,1,1,0,0,0,0
2138,19801016,2,428,42.0,34,1,0,0,0,0,1,0,0,0,0,1
2139,19801016,2,428,42.0,65,1,0,1,0,0,0,1,0,0,1,0
2140,19870218,3,429,35.0,5,1,0,0,0,0,0,0,1,0,0,0
2141,19870218,3,429,35.0,97,1,0,0,0,1,1,0,0,0,1,0
2142,19870218,3,429,35.0,194,1,0,0,1,1,0,0,1,1,0,0
2143,19870218,3,429,35.0,62,1,0,1,0,0,1,0,0,0,0,1
2144,19870218,3,429,35.0,161,1,0,1,0,1,0,0,1,0,0,1
2145,19721129,2,430,50.0,224,1,0,0,0,1,1,0,1,1,0,0
2146,19721129,2,430,50.0,253,1,0,0,0,0,0,1,0,1,1,1
2147,19721129,2,430,50.0,119,1,0,0,0,0,0,1,1,1,0,0
2148,19721129,2,430,50.0,191,1,0,0,1,1,0,1,0,1,0,0
2149,19721129,2,430,50.0,95,1,0,0,0,1,1,0,1,0,0,0
2150,19601111,1,431,62.0,185,1,0,0,1,1,1,1,0,0,0,0
2151,19601111,1,431,62.0,152,1,0,1,0,1,1,0,0,1,0,0
2152,19601111,1,431,62.0,28,1,0,0,0,1,0,0,0,0,1,0
2153,19601111,1,431,62.0,210,1,0,0,1,0,0,1,1,1,0,0
2154,19601111,1,431,62.0,178,1,0,1,0,0,0,1,0,1,1,0
2155,19690611,1,432,53.0,108,1,0,0,0,1,0,0,0,0,1,1
2156,19690611,1,432,53.0,11,1,0,1,0,0,1,0,0,0,0,0
2157,19690611,1,432,53.0,15,1,0,1,0,0,0,0,0,0,1,0
2158,19690611,1,432,53.0,238,1,0,0,0,1,0,0,1,0,1,1
2159,19690611,1,432,53.0,139,1,0,1,1,0,1,0,0,0,0,1
2160,19520331,1,433,70.0,190,1,0,0,1,1,0,1,1,0,0,0
